"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"214",23.8888888888889,"x",432.05015250764,1013.25,"x",3,33,0,"x"
"215",23.8888888888889,"x",432.15427442469,1013.25,"x",3,34,0,"x"
"216",23.8888888888889,"x",432.2577841707,1013.25,"x",3,35,0,"x"
"217",23.8888888888889,"x",432.360679775,1013.25,"x",3,36,0,"x"
"218",23.8888888888889,"x",432.4629592786,1013.25,"x",3,37,0,"x"
"219",23.8888888888889,"x",432.56462073425,1013.25,"x",3,38,0,"x"
"220",23.8888888888889,"x",432.66566220647,1013.25,"x",3,39,0,"x"
"221",23.8888888888889,"x",432.76608177156,1013.25,"x",3,40,0,"x"
"222",23.8888888888889,"x",432.86587751769,1013.25,"x",3,41,0,"x"
"223",23.8888888888889,"x",432.96504754488,1013.25,"x",3,42,0,"x"
"224",23.8888888888889,"x",433.06358996509,1013.25,"x",3,43,0,"x"
"225",23.8888888888889,"x",433.1615029022,1013.25,"x",3,44,0,"x"
"226",23.8888888888889,"x",433.2587844921,1013.25,"x",3,45,0,"x"
"227",23.8888888888889,"x",433.35543288269,1013.25,"x",3,46,0,"x"
"228",23.8888888888889,"x",433.45144623391,1013.25,"x",3,47,0,"x"
"229",23.8888888888889,"x",433.54682271782,1013.25,"x",3,48,0,"x"
"230",23.8888888888889,"x",433.64156051858,1013.25,"x",3,49,0,"x"
"231",23.8888888888889,"x",433.73565783252,1013.25,"x",3,50,0,"x"
"232",23.8888888888889,"x",433.82911286816,1013.25,"x",3,51,0,"x"
"233",23.8888888888889,"x",433.92192384626,1013.25,"x",3,52,0,"x"
"234",23.8888888888889,"x",434.01408899982,1013.25,"x",3,53,0,"x"
"235",23.8888888888889,"x",434.10560657416,1013.25,"x",3,54,0,"x"
"236",23.8888888888889,"x",434.19647482692,1013.25,"x",3,55,0,"x"
"237",23.8888888888889,"x",434.28669202808,1013.25,"x",3,56,0,"x"
"238",23.8888888888889,"x",434.37625646006,1013.25,"x",3,57,0,"x"
"239",23.8888888888889,"x",434.46516641766,1013.25,"x",3,58,0,"x"
"240",23.8888888888889,"x",434.55342020818,1013.25,"x",3,59,0,"x"
"241",23.8888888888889,"x",434.64101615138,1013.25,"x",4,0,0,"x"
"242",23.906510851419,"x",434.72795257957,1013.25,"x",4,1,0,"x"
"243",23.9241328139492,"x",434.8142278376,1013.25,"x",4,2,0,"x"
"244",23.9417547764793,"x",434.89984028291,1013.25,"x",4,3,0,"x"
"245",23.9593767390095,"x",434.98478828558,1013.25,"x",4,4,0,"x"
"246",23.9769987015396,"x",435.0690702283,1013.25,"x",4,5,0,"x"
"247",23.9946206640697,"x",435.15268450648,1013.25,"x",4,6,0,"x"
"248",24.0122426265999,"x",435.23562952822,1013.25,"x",4,7,0,"x"
"249",24.02986458913,"x",435.31790371436,1013.25,"x",4,8,0,"x"
"250",24.0474865516602,"x",435.39950549852,1013.25,"x",4,9,0,"x"
"251",24.0651085141903,"x",435.48043332713,1013.25,"x",4,10,0,"x"
"252",24.0827304767205,"x",435.56068565943,1013.25,"x",4,11,0,"x"
"253",24.1003524392506,"x",435.64026096753,1013.25,"x",4,12,0,"x"
"254",24.1179744017807,"x",435.71915773645,1013.25,"x",4,13,0,"x"
"255",24.1355963643109,"x",435.79737446408,1013.25,"x",4,14,0,"x"
"256",24.153218326841,"x",435.87490966131,1013.25,"x",4,15,0,"x"
"257",24.1708402893712,"x",435.95176185197,1013.25,"x",4,16,0,"x"
"258",24.1884622519013,"x",436.0279295729,1013.25,"x",4,17,0,"x"
"259",24.2060842144315,"x",436.10341137399,1013.25,"x",4,18,0,"x"
"260",24.2237061769616,"x",436.17820581817,1013.25,"x",4,19,0,"x"
"261",24.2413281394917,"x",436.25231148147,1013.25,"x",4,20,0,"x"
"262",24.2589501020219,"x",436.325726953,1013.25,"x",4,21,0,"x"
"263",24.276572064552,"x",436.39845083506,1013.25,"x",4,22,0,"x"
"264",24.2941940270822,"x",436.47048174308,1013.25,"x",4,23,0,"x"
"265",24.3118159896123,"x",436.5418183057,1013.25,"x",4,24,0,"x"
"266",24.3294379521425,"x",436.61245916478,1013.25,"x",4,25,0,"x"
"267",24.3470599146726,"x",436.6824029754,1013.25,"x",4,26,0,"x"
"268",24.3646818772027,"x",436.75164840596,1013.25,"x",4,27,0,"x"
"269",24.3823038397329,"x",436.8201941381,1013.25,"x",4,28,0,"x"
"270",24.399925802263,"x",436.88803886682,1013.25,"x",4,29,0,"x"
"271",24.4175477647932,"x",436.95518130045,1013.25,"x",4,30,0,"x"
"272",24.4351697273233,"x",437.0216201607,1013.25,"x",4,31,0,"x"
"273",24.4527916898535,"x",437.08735418267,1013.25,"x",4,32,0,"x"
"274",24.4704136523836,"x",437.15238211488,1013.25,"x",4,33,0,"x"
"275",24.4880356149137,"x",437.21670271928,1013.25,"x",4,34,0,"x"
"276",24.5056575774439,"x",437.28031477131,1013.25,"x",4,35,0,"x"
"277",24.523279539974,"x",437.34321705989,1013.25,"x",4,36,0,"x"
"278",24.5409015025042,"x",437.40540838744,1013.25,"x",4,37,0,"x"
"279",24.5585234650343,"x",437.46688756994,1013.25,"x",4,38,0,"x"
"280",24.5761454275645,"x",437.5276534369,1013.25,"x",4,39,0,"x"
"281",24.5937673900946,"x",437.58770483144,1013.25,"x",4,40,0,"x"
"282",24.6113893526247,"x",437.64704061025,1013.25,"x",4,41,0,"x"
"283",24.6290113151549,"x",437.70565964369,1013.25,"x",4,42,0,"x"
"284",24.646633277685,"x",437.76356081571,1013.25,"x",4,43,0,"x"
"285",24.6642552402152,"x",437.82074302397,1013.25,"x",4,44,0,"x"
"286",24.6818772027453,"x",437.8772051798,1013.25,"x",4,45,0,"x"
"287",24.6994991652755,"x",437.93294620825,1013.25,"x",4,46,0,"x"
"288",24.7171211278056,"x",437.98796504808,1013.25,"x",4,47,0,"x"
"289",24.7347430903357,"x",438.04226065181,1013.25,"x",4,48,0,"x"
"290",24.7523650528659,"x",438.09583198573,1013.25,"x",4,49,0,"x"
"291",24.769987015396,"x",438.14867802993,1013.25,"x",4,50,0,"x"
"292",24.7876089779262,"x",438.20079777829,1013.25,"x",4,51,0,"x"
"293",24.8052309404563,"x",438.25219023852,1013.25,"x",4,52,0,"x"
"294",24.8228529029865,"x",438.30285443219,1013.25,"x",4,53,0,"x"
"295",24.8404748655166,"x",438.35278939473,1013.25,"x",4,54,0,"x"
"296",24.8580968280467,"x",438.40199417544,1013.25,"x",4,55,0,"x"
"297",24.8757187905769,"x",438.45046783753,1013.25,"x",4,56,0,"x"
"298",24.893340753107,"x",438.49820945815,1013.25,"x",4,57,0,"x"
"299",24.9109627156372,"x",438.54521812834,1013.25,"x",4,58,0,"x"
"300",24.9285846781673,"x",438.59149295315,1013.25,"x",4,59,0,"x"
"301",24.9462066406975,"x",438.63703305156,1013.25,"x",5,0,0,"x"
"302",24.9638286032276,"x",438.68183755656,1013.25,"x",5,1,0,"x"
"303",24.9814505657577,"x",438.72590561512,1013.25,"x",5,2,0,"x"
"304",24.9990725282879,"x",438.76923638827,1013.25,"x",5,3,0,"x"
"305",25.016694490818,"x",438.81182905104,1013.25,"x",5,4,0,"x"
"306",25.0343164533482,"x",438.85368279253,1013.25,"x",5,5,0,"x"
"307",25.0519384158783,"x",438.89479681591,1013.25,"x",5,6,0,"x"
"308",25.0695603784085,"x",438.93517033842,1013.25,"x",5,7,0,"x"
"309",25.0871823409386,"x",438.97480259141,1013.25,"x",5,8,0,"x"
"310",25.1048043034687,"x",439.01369282034,1013.25,"x",5,9,0,"x"
"311",25.1224262659989,"x",439.0518402848,1013.25,"x",5,10,0,"x"
"312",25.140048228529,"x",439.08924425851,1013.25,"x",5,11,0,"x"
"313",25.1576701910592,"x",439.12590402935,1013.25,"x",5,12,0,"x"
"314",25.1752921535893,"x",439.16181889938,1013.25,"x",5,13,0,"x"
"315",25.1929141161195,"x",439.19698818483,1013.25,"x",5,14,0,"x"
"316",25.2105360786496,"x",439.23141121613,1013.25,"x",5,15,0,"x"
"317",25.2281580411797,"x",439.26508733791,1013.25,"x",5,16,0,"x"
"318",25.2457800037099,"x",439.29801590902,1013.25,"x",5,17,0,"x"
"319",25.26340196624,"x",439.33019630256,1013.25,"x",5,18,0,"x"
"320",25.2810239287702,"x",439.36162790585,1013.25,"x",5,19,0,"x"
"321",25.2986458913003,"x",439.39231012049,1013.25,"x",5,20,0,"x"
"322",25.3162678538305,"x",439.42224236232,1013.25,"x",5,21,0,"x"
"323",25.3338898163606,"x",439.45142406149,1013.25,"x",5,22,0,"x"
"324",25.3515117788907,"x",439.47985466241,1013.25,"x",5,23,0,"x"
"325",25.3691337414209,"x",439.50753362381,1013.25,"x",5,24,0,"x"
"326",25.386755703951,"x",439.53446041871,1013.25,"x",5,25,0,"x"
"327",25.4043776664812,"x",439.56063453448,1013.25,"x",5,26,0,"x"
"328",25.4219996290113,"x",439.58605547279,1013.25,"x",5,27,0,"x"
"329",25.4396215915415,"x",439.61072274966,1013.25,"x",5,28,0,"x"
"330",25.4572435540716,"x",439.63463589548,1013.25,"x",5,29,0,"x"
"331",25.4748655166017,"x",439.65779445495,1013.25,"x",5,30,0,"x"
"332",25.4924874791319,"x",439.68019798719,1013.25,"x",5,31,0,"x"
"333",25.510109441662,"x",439.70184606565,1013.25,"x",5,32,0,"x"
"334",25.5277314041922,"x",439.7227382782,1013.25,"x",5,33,0,"x"
"335",25.5453533667223,"x",439.74287422706,1013.25,"x",5,34,0,"x"
"336",25.5629753292525,"x",439.76225352889,1013.25,"x",5,35,0,"x"
"337",25.5805972917826,"x",439.78087581473,1013.25,"x",5,36,0,"x"
"338",25.5982192543127,"x",439.79874073004,1013.25,"x",5,37,0,"x"
"339",25.6158412168429,"x",439.81584793469,1013.25,"x",5,38,0,"x"
"340",25.633463179373,"x",439.83219710299,1013.25,"x",5,39,0,"x"
"341",25.6510851419032,"x",439.84778792367,1013.25,"x",5,40,0,"x"
"342",25.6687071044333,"x",439.86262009991,1013.25,"x",5,41,0,"x"
"343",25.6863290669635,"x",439.87669334933,1013.25,"x",5,42,0,"x"
"344",25.7039510294936,"x",439.89000740398,1013.25,"x",5,43,0,"x"
"345",25.7215729920237,"x",439.90256201039,1013.25,"x",5,44,0,"x"
"346",25.7391949545539,"x",439.91435692954,1013.25,"x",5,45,0,"x"
"347",25.756816917084,"x",439.92539193687,1013.25,"x",5,46,0,"x"
"348",25.7744388796142,"x",439.93566682229,1013.25,"x",5,47,0,"x"
"349",25.7920608421443,"x",439.94518139018,1013.25,"x",5,48,0,"x"
"350",25.8096828046745,"x",439.9539354594,1013.25,"x",5,49,0,"x"
"351",25.8273047672046,"x",439.96192886327,1013.25,"x",5,50,0,"x"
"352",25.8449267297347,"x",439.96916144963,1013.25,"x",5,51,0,"x"
"353",25.8625486922649,"x",439.97563308076,1013.25,"x",5,52,0,"x"
"354",25.880170654795,"x",439.98134363347,1013.25,"x",5,53,0,"x"
"355",25.8977926173252,"x",439.98629299902,1013.25,"x",5,54,0,"x"
"356",25.9154145798553,"x",439.9904810832,1013.25,"x",5,55,0,"x"
"357",25.9330365423855,"x",439.99390780626,1013.25,"x",5,56,0,"x"
"358",25.9506585049156,"x",439.99657310296,1013.25,"x",5,57,0,"x"
"359",25.9682804674457,"x",439.99847692257,1013.25,"x",5,58,0,"x"
"360",25.9859024299759,"x",439.99961922883,1013.25,"x",5,59,0,"x"
"361",26.003524392506,"x",440,1013.25,"x",6,0,0,"x"
"362",26.0211463550362,"x",439.99961922883,1013.25,"x",6,1,0,"x"
"363",26.0387683175663,"x",439.99847692257,1013.25,"x",6,2,0,"x"
"364",26.0563902800965,"x",439.99657310296,1013.25,"x",6,3,0,"x"
"365",26.0740122426266,"x",439.99390780626,1013.25,"x",6,4,0,"x"
"366",26.0916342051567,"x",439.9904810832,1013.25,"x",6,5,0,"x"
"367",26.1092561676869,"x",439.98629299902,1013.25,"x",6,6,0,"x"
"368",26.126878130217,"x",439.98134363347,1013.25,"x",6,7,0,"x"
"369",26.1445000927472,"x",439.97563308076,1013.25,"x",6,8,0,"x"
"370",26.1621220552773,"x",439.96916144963,1013.25,"x",6,9,0,"x"
"371",26.1797440178075,"x",439.96192886327,1013.25,"x",6,10,0,"x"
"372",26.1973659803376,"x",439.9539354594,1013.25,"x",6,11,0,"x"
"373",26.2149879428677,"x",439.94518139018,1013.25,"x",6,12,0,"x"
"374",26.2326099053979,"x",439.93566682229,1013.25,"x",6,13,0,"x"
"375",26.250231867928,"x",439.92539193687,1013.25,"x",6,14,0,"x"
"376",26.2678538304582,"x",439.91435692954,1013.25,"x",6,15,0,"x"
"377",26.2854757929883,"x",439.90256201039,1013.25,"x",6,16,0,"x"
"378",26.3030977555185,"x",439.89000740398,1013.25,"x",6,17,0,"x"
"379",26.3207197180486,"x",439.87669334933,1013.25,"x",6,18,0,"x"
"380",26.3383416805787,"x",439.86262009991,1013.25,"x",6,19,0,"x"
"381",26.3559636431089,"x",439.84778792367,1013.25,"x",6,20,0,"x"
"382",26.373585605639,"x",439.83219710299,1013.25,"x",6,21,0,"x"
"383",26.3912075681692,"x",439.81584793469,1013.25,"x",6,22,0,"x"
"384",26.4088295306993,"x",439.79874073004,1013.25,"x",6,23,0,"x"
"385",26.4264514932295,"x",439.78087581473,1013.25,"x",6,24,0,"x"
"386",26.4440734557596,"x",439.76225352889,1013.25,"x",6,25,0,"x"
"387",26.4616954182897,"x",439.74287422706,1013.25,"x",6,26,0,"x"
"388",26.4793173808199,"x",439.7227382782,1013.25,"x",6,27,0,"x"
"389",26.49693934335,"x",439.70184606565,1013.25,"x",6,28,0,"x"
"390",26.5145613058802,"x",439.68019798719,1013.25,"x",6,29,0,"x"
"391",26.5321832684103,"x",439.65779445495,1013.25,"x",6,30,0,"x"
"392",26.5498052309405,"x",439.63463589548,1013.25,"x",6,31,0,"x"
"393",26.5674271934706,"x",439.61072274966,1013.25,"x",6,32,0,"x"
"394",26.5850491560007,"x",439.58605547279,1013.25,"x",6,33,0,"x"
"395",26.6026711185309,"x",439.56063453448,1013.25,"x",6,34,0,"x"
"396",26.620293081061,"x",439.53446041871,1013.25,"x",6,35,0,"x"
"397",26.6379150435912,"x",439.50753362381,1013.25,"x",6,36,0,"x"
"398",26.6555370061213,"x",439.47985466241,1013.25,"x",6,37,0,"x"
"399",26.6731589686515,"x",439.45142406149,1013.25,"x",6,38,0,"x"
"400",26.6907809311816,"x",439.42224236232,1013.25,"x",6,39,0,"x"
"401",26.7084028937117,"x",439.39231012049,1013.25,"x",6,40,0,"x"
"402",26.7260248562419,"x",439.36162790585,1013.25,"x",6,41,0,"x"
"403",26.743646818772,"x",439.33019630256,1013.25,"x",6,42,0,"x"
"404",26.7612687813022,"x",439.29801590902,1013.25,"x",6,43,0,"x"
"405",26.7788907438323,"x",439.26508733791,1013.25,"x",6,44,0,"x"
"406",26.7965127063625,"x",439.23141121613,1013.25,"x",6,45,0,"x"
"407",26.8141346688926,"x",439.19698818483,1013.25,"x",6,46,0,"x"
"408",26.8317566314227,"x",439.16181889938,1013.25,"x",6,47,0,"x"
"409",26.8493785939529,"x",439.12590402935,1013.25,"x",6,48,0,"x"
"410",26.867000556483,"x",439.08924425851,1013.25,"x",6,49,0,"x"
"411",26.8846225190132,"x",439.0518402848,1013.25,"x",6,50,0,"x"
"412",26.9022444815433,"x",439.01369282034,1013.25,"x",6,51,0,"x"
"413",26.9198664440735,"x",438.97480259141,1013.25,"x",6,52,0,"x"
"414",26.9374884066036,"x",438.93517033842,1013.25,"x",6,53,0,"x"
"415",26.9551103691337,"x",438.89479681591,1013.25,"x",6,54,0,"x"
"416",26.9727323316639,"x",438.85368279253,1013.25,"x",6,55,0,"x"
"417",26.990354294194,"x",438.81182905104,1013.25,"x",6,56,0,"x"
"418",27.0079762567242,"x",438.76923638827,1013.25,"x",6,57,0,"x"
"419",27.0255982192543,"x",438.72590561512,1013.25,"x",6,58,0,"x"
"420",27.0432201817845,"x",438.68183755656,1013.25,"x",6,59,0,"x"
"421",27.0608421443146,"x",438.63703305156,1013.25,"x",7,0,0,"x"
"422",27.0784641068447,"x",438.59149295315,1013.25,"x",7,1,0,"x"
"423",27.0960860693749,"x",438.54521812834,1013.25,"x",7,2,0,"x"
"424",27.113708031905,"x",438.49820945815,1013.25,"x",7,3,0,"x"
"425",27.1313299944352,"x",438.45046783753,1013.25,"x",7,4,0,"x"
"426",27.1489519569653,"x",438.40199417544,1013.25,"x",7,5,0,"x"
"427",27.1665739194955,"x",438.35278939473,1013.25,"x",7,6,0,"x"
"428",27.1841958820256,"x",438.30285443219,1013.25,"x",7,7,0,"x"
"429",27.2018178445557,"x",438.25219023852,1013.25,"x",7,8,0,"x"
"430",27.2194398070859,"x",438.20079777829,1013.25,"x",7,9,0,"x"
"431",27.237061769616,"x",438.14867802993,1013.25,"x",7,10,0,"x"
"432",27.2546837321462,"x",438.09583198573,1013.25,"x",7,11,0,"x"
"433",27.2723056946763,"x",438.04226065181,1013.25,"x",7,12,0,"x"
"434",27.2899276572065,"x",437.98796504808,1013.25,"x",7,13,0,"x"
"435",27.3075496197366,"x",437.93294620825,1013.25,"x",7,14,0,"x"
"436",27.3251715822667,"x",437.8772051798,1013.25,"x",7,15,0,"x"
"437",27.3427935447969,"x",437.82074302397,1013.25,"x",7,16,0,"x"
"438",27.360415507327,"x",437.76356081571,1013.25,"x",7,17,0,"x"
"439",27.3780374698572,"x",437.70565964369,1013.25,"x",7,18,0,"x"
"440",27.3956594323873,"x",437.64704061025,1013.25,"x",7,19,0,"x"
"441",27.4132813949175,"x",437.58770483144,1013.25,"x",7,20,0,"x"
"442",27.4309033574476,"x",437.5276534369,1013.25,"x",7,21,0,"x"
"443",27.4485253199777,"x",437.46688756994,1013.25,"x",7,22,0,"x"
"444",27.4661472825079,"x",437.40540838744,1013.25,"x",7,23,0,"x"
"445",27.483769245038,"x",437.34321705989,1013.25,"x",7,24,0,"x"
"446",27.5013912075682,"x",437.28031477131,1013.25,"x",7,25,0,"x"
"447",27.5190131700983,"x",437.21670271928,1013.25,"x",7,26,0,"x"
"448",27.5366351326285,"x",437.15238211488,1013.25,"x",7,27,0,"x"
"449",27.5542570951586,"x",437.08735418267,1013.25,"x",7,28,0,"x"
"450",27.5718790576887,"x",437.0216201607,1013.25,"x",7,29,0,"x"
"451",27.5895010202189,"x",436.95518130045,1013.25,"x",7,30,0,"x"
"452",27.607122982749,"x",436.88803886682,1013.25,"x",7,31,0,"x"
"453",27.6247449452792,"x",436.8201941381,1013.25,"x",7,32,0,"x"
"454",27.6423669078093,"x",436.75164840596,1013.25,"x",7,33,0,"x"
"455",27.6599888703395,"x",436.68240297541,1013.25,"x",7,34,0,"x"
"456",27.6776108328696,"x",436.61245916478,1013.25,"x",7,35,0,"x"
"457",27.6952327953997,"x",436.5418183057,1013.25,"x",7,36,0,"x"
"458",27.7128547579299,"x",436.47048174308,1013.25,"x",7,37,0,"x"
"459",27.73047672046,"x",436.39845083506,1013.25,"x",7,38,0,"x"
"460",27.7480986829902,"x",436.325726953,1013.25,"x",7,39,0,"x"
"461",27.7657206455203,"x",436.25231148147,1013.25,"x",7,40,0,"x"
"462",27.7833426080505,"x",436.17820581817,1013.25,"x",7,41,0,"x"
"463",27.8009645705806,"x",436.10341137399,1013.25,"x",7,42,0,"x"
"464",27.8185865331107,"x",436.0279295729,1013.25,"x",7,43,0,"x"
"465",27.8362084956409,"x",435.95176185197,1013.25,"x",7,44,0,"x"
"466",27.853830458171,"x",435.87490966131,1013.25,"x",7,45,0,"x"
"467",27.8714524207012,"x",435.79737446408,1013.25,"x",7,46,0,"x"
"468",27.8890743832313,"x",435.71915773645,1013.25,"x",7,47,0,"x"
"469",27.9066963457615,"x",435.64026096753,1013.25,"x",7,48,0,"x"
"470",27.9243183082916,"x",435.56068565943,1013.25,"x",7,49,0,"x"
"471",27.9419402708217,"x",435.48043332713,1013.25,"x",7,50,0,"x"
"472",27.9595622333519,"x",435.39950549852,1013.25,"x",7,51,0,"x"
"473",27.977184195882,"x",435.31790371436,1013.25,"x",7,52,0,"x"
"474",27.9948061584122,"x",435.23562952822,1013.25,"x",7,53,0,"x"
"475",28.0124281209423,"x",435.15268450648,1013.25,"x",7,54,0,"x"
"476",28.0300500834725,"x",435.0690702283,1013.25,"x",7,55,0,"x"
"477",28.0476720460026,"x",434.98478828558,1013.25,"x",7,56,0,"x"
"478",28.0652940085327,"x",434.89984028291,1013.25,"x",7,57,0,"x"
